gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
647,0.004932716779,0.04798530594,0.00260450973,0.0836301742,0.1956811913
648,0.004932716779,0.0499785199,0.00260450973,0.08355469155,0.198687359
649,0.004932716779,0.05970221653,0.00260450973,0.08347927702,0.2058568636
650,0.004932716779,0.06016280175,0.00260450973,0.08340393056,0.2140910838
651,0.004711558955,0.05264753482,0.002410788973,0.0833286521,0.2127623935
652,0.004711558955,0.06004511718,0.002410788973,0.08325344159,0.2150920962
653,0.004711558955,0.05994497584,0.002410788973,0.08317829896,0.2118772637
654,0.004711558955,0.06194069616,0.002410788973,0.08310322416,0.2075259872
655,0.004711558955,0.05492780771,0.002410788973,0.08302821712,0.1967755297
656,0.004711558955,0.05541156902,0.002410788973,0.08295327777,0.1904669895
657,0.004694773444,0.05371005817,0.002429930429,0.08287840606,0.1860068902
658,0.004690322614,0.05157706241,0.002399295093,0.08280360194,0.182985922
659,0.004690322614,0.05273855252,0.002399295093,0.08272886532,0.1810563171
660,0.004690322614,0.05539085237,0.002399295093,0.08265419617,0.1878455064
661,0.004690322614,0.04641957793,0.002399295093,0.0825795944,0.1864449711
662,0.004690322614,0.04805905235,0.002399295093,0.08250505998,0.1903758645
663,0.004690322614,0.05159522284,0.002399295093,0.08243059282,0.1876866632
664,0.004690322614,0.05533184399,0.002399295093,0.08235619288,0.1928433269
665,0.004690322614,0.05842745687,0.002399295093,0.08228186009,0.1928359307
666,0.004690322614,0.04434533691,0.002399295093,0.08220759439,0.1808877576
667,0.004690322614,0.04690007403,0.002399295093,0.08213339572,0.1728252525
668,0.004690322614,0.03967134233,0.002399295093,0.08205926402,0.171716918
669,0.004690322614,0.03824334421,0.002399295093,0.08198519923,0.1649120061
670,0.004690322614,0.04301540101,0.002399295093,0.08191120129,0.1656376002
671,0.004690322614,0.04722692724,0.002399295093,0.08183727013,0.1620644369
672,0.004690322614,0.04675813963,0.002399295093,0.08176340571,0.1612046929
673,0.004690322614,0.04830819348,0.002399295093,0.08168960795,0.1604068949
674,0.004690322614,0.05280223134,0.002399295093,0.08161587681,0.1628793059
675,0.004690322614,0.04915145458,0.002399295093,0.08154221221,0.167375254
676,0.004690322614,0.05180119829,0.002399295093,0.0814686141,0.1646466961
677,0.004690322614,0.04477349118,0.002399295093,0.08139508241,0.1627105926
678,0.004690322614,0.043141169,0.002399295093,0.0813216171,0.1548769815
679,0.004690322614,0.04244726396,0.002399295093,0.08124821809,0.1476860052
680,0.004690322614,0.03401099842,0.002399295093,0.08117488533,0.1432406996
681,0.004690322614,0.03676078392,0.002399295093,0.08110161876,0.1370223527
682,0.004690322614,0.03069434151,0.002399295093,0.08102841832,0.1320743409
683,0.004690322614,0.0345962833,0.002399295093,0.08095528395,0.1302257454
684,0.004690322614,0.03111253547,0.002399295093,0.08088221558,0.1336279332
685,0.004690322614,0.03547616933,0.002399295093,0.08080921317,0.1351852839
686,0.004690322614,0.03209795964,0.002399295093,0.08073627665,0.1359266206
687,0.004690322614,0.03714347338,0.002399295093,0.08066340595,0.1408171691
688,0.004690322614,0.03740765682,0.002399295093,0.08059060103,0.1460952029
689,0.004690322614,0.04059366019,0.002399295093,0.08051786182,0.151923958
690,0.004690322614,0.04081552563,0.002399295093,0.08044518827,0.1515403653
691,0.004690322614,0.04380029152,0.002399295093,0.08037258031,0.1533937936
692,0.004690322614,0.04153383152,0.002399295093,0.08030003788,0.1560930608
693,0.004690322614,0.03333360713,0.002399295093,0.08022756092,0.1550472483
694,0.004690322614,0.03913389239,0.002399295093,0.08015514939,0.156236713
695,0.004690322614,0.03508616497,0.002399295093,0.08008280321,0.1496336839
696,0.004690322614,0.033771011,0.002399295093,0.08001052232,0.1480940088
697,0.004690322614,0.0396446001,0.002399295093,0.07993830668,0.1493735792
698,0.004690322614,0.04015297389,0.002399295093,0.07986615622,0.14236666
699,0.004690322614,0.03576644512,0.002399295093,0.07979407087,0.1349404879
700,0.004690322614,0.03709726221,0.002399295093,0.0797220506,0.1299896181
701,0.004356195761,0.03641426148,0.002350298105,0.07965009532,0.1271599506
702,0.004356195761,0.03554176598,0.002350298105,0.07957820499,0.1281877438
703,0.004356195761,0.03319978983,0.002350298105,0.07950637955,0.126525351
704,0.004356195761,0.03134091302,0.002350298105,0.07943461893,0.1256959825
705,0.004356195761,0.03550023775,0.002350298105,0.07936292308,0.1267805528
706,0.004356195761,0.03312521401,0.002350298105,0.07929129195,0.1282635279
707,0.004356195761,0.03458321677,0.002350298105,0.07921972547,0.1297467629
708,0.004356195761,0.03778850079,0.002350298105,0.07914822358,0.1298797815
709,0.004356195761,0.04167275968,0.002350298105,0.07907678622,0.1359984278
710,0.004356195761,0.04459133186,0.002350298105,0.07900541335,0.1406417921
711,0.004356195761,0.0429787757,0.002350298105,0.07893410489,0.142695552
712,0.004356195761,0.04288027878,0.002350298105,0.0788628608,0.1451232286
713,0.004356195761,0.04249434506,0.002350298105,0.07879168101,0.1440933936
714,0.004356195761,0.043425325,0.002350298105,0.07872056546,0.1472574276
715,0.004356195761,0.04049898824,0.002350298105,0.07864951411,0.1506125792
716,0.004356195761,0.04043202665,0.002350298105,0.07857852688,0.1501363548
717,0.004356195761,0.04313879666,0.002350298105,0.07850760372,0.1560719489
718,0.004356195761,0.04163023432,0.002350298105,0.07843674458,0.1514258863
719,0.004356195761,0.04321621979,0.002350298105,0.07836594939,0.152437158
720,0.004356195761,0.04003525279,0.002350298105,0.0782952181,0.1546507631
721,0.004356195761,0.0439034041,0.002350298105,0.07822455065,0.1591322462
722,0.004356195761,0.04198472845,0.002350298105,0.07815394698,0.1632955278
723,0.004356195761,0.04544154897,0.002350298105,0.07808340704,0.1672007262
724,0.004356195761,0.04477260172,0.002350298105,0.07801293077,0.1684548177
725,0.004356195761,0.03889741147,0.002350298105,0.0779425181,0.1676009801
726,0.004356195761,0.04328920487,0.002350298105,0.07787216899,0.1667389824
727,0.004356195761,0.04308836092,0.002350298105,0.07780188338,0.1632251214
728,0.004356195761,0.04085038351,0.002350298105,0.0777316612,0.1605102634
729,0.004356195761,0.04136604897,0.002350298105,0.0776615024,0.1597792002
730,0.004356195761,0.04656840038,0.002350298105,0.07759140693,0.1632092773
731,0.004356195761,0.044268818,0.002350298105,0.07752137472,0.1592742288
732,0.004356195761,0.04637099113,0.002350298105,0.07745140573,0.1529437463
733,0.004356195761,0.04249237522,0.002350298105,0.07738149988,0.1526348711
734,0.004356195761,0.04523493347,0.002350298105,0.07731165714,0.1495989526
735,0.004356195761,0.03936475031,0.002350298105,0.07724187743,0.1476909445
736,0.004356195761,0.03960356604,0.002350298105,0.0771721607,0.1401874116
737,0.004356195761,0.04041175862,0.002350298105,0.07710250689,0.1316589648
738,0.004356195761,0.03404852365,0.002350298105,0.07703291596,0.1262967713
739,0.004356195761,0.03500445252,0.002350298105,0.07696338783,0.1243823765
740,0.004356195761,0.0329750356,0.002350298105,0.07689392246,0.126197634
741,0.004356195761,0.03494878502,0.002350298105,0.07682451979,0.1258157224
742,0.004356195761,0.03728996261,0.002350298105,0.07675517976,0.1284187824
743,0.004356195761,0.03548195653,0.002350298105,0.07668590231,0.1313624621
744,0.004356195761,0.04010041541,0.002350298105,0.07661668739,0.1363481746
745,0.004356195761,0.03853713085,0.002350298105,0.07654753495,0.1377282182
746,0.004356195761,0.04305735423,0.002350298105,0.07647844491,0.1426027198
747,0.004356195761,0.03527053762,0.002350298105,0.07640941724,0.1415251614
748,0.004356195761,0.03950749548,0.002350298105,0.07634045187,0.1430287272
749,0.004356195761,0.0388977658,0.002350298105,0.07627154875,0.1392649876
750,0.004356195761,0.03781871854,0.002350298105,0.07620270782,0.1399366247
751,0.004356195761,0.03178003136,0.002350298105,0.07613392902,0.1377684178
752,0.004356195761,0.03400366536,0.002350298105,0.0760652123,0.1385621681
753,0.004356195761,0.03275076519,0.002350298105,0.0759965576,0.1336166369
754,0.004356195761,0.03196312879,0.002350298105,0.07592796487,0.1359705877
755,0.004356195761,0.03152343487,0.002350298105,0.07585943405,0.1393627535
756,0.004356195761,0.03116527308,0.002350298105,0.07579096508,0.1380786658
757,0.004356195761,0.03334782283,0.002350298105,0.07572255791,0.1375835369
758,0.004356195761,0.02844113567,0.002350298105,0.07565421249,0.1307009196
759,0.004356195761,0.03032052486,0.002350298105,0.07558592875,0.1302803292
760,0.004356195761,0.03144760124,0.002350298105,0.07551770664,0.1237539527
761,0.004356195761,0.03289436059,0.002350298105,0.07544954611,0.1222149
762,0.004356195761,0.03669858169,0.002350298105,0.07538144709,0.1273970081
763,0.004356195761,0.0381652635,0.002350298105,0.07531340955,0.1288040994
764,0.004356195761,0.03737533576,0.002350298105,0.07524543341,0.1311461636
765,0.004356195761,0.03926905205,0.002350298105,0.07517751862,0.1349480263
766,0.004356195761,0.04006934048,0.002350298105,0.07510966514,0.1383086051
767,0.004356195761,0.03815039456,0.002350298105,0.07504187289,0.1396845999
768,0.004356195761,0.03459201093,0.002350298105,0.07497414184,0.1404646675
769,0.004356195761,0.04025353678,0.002350298105,0.07490647192,0.1440980806
770,0.004356195761,0.03951871826,0.002350298105,0.07483886307,0.1472200597
771,0.004356195761,0.03640840667,0.002350298105,0.07477131525,0.1514742911
772,0.004356195761,0.03940257109,0.002350298105,0.07470382839,0.1540101489
773,0.004356195761,0.03955341651,0.002350298105,0.07463640245,0.1561925206
774,0.004356195761,0.03486886294,0.002350298105,0.07456903736,0.1565900539
775,0.004356195761,0.03981856308,0.002350298105,0.07450173307,0.1652213125
776,0.004356195761,0.04598512608,0.002350298105,0.07443448954,0.1692702757
777,0.004254429517,0.04457581802,0.002453995291,0.07436730669,0.1694091105
778,0.004254429517,0.04250130263,0.002453995291,0.07430018448,0.1712983097
779,0.004254429517,0.04522843068,0.002453995291,0.07423312286,0.167568128
780,0.004254429517,0.04473981021,0.002453995291,0.07416612176,0.1678562579
781,0.004254429517,0.04207736123,0.002453995291,0.07409918114,0.1650144694
782,0.004254429517,0.04337120278,0.002453995291,0.07403230093,0.1662644496
783,0.004254429517,0.0472848335,0.002453995291,0.07396548109,0.1650376489
784,0.004254429517,0.04230741158,0.002453995291,0.07389872157,0.1702629217
785,0.004254429517,0.0403026155,0.002453995291,0.07383202229,0.1726709514
786,0.004254429517,0.04434776888,0.002453995291,0.07376538322,0.1751674293
787,0.004254429517,0.04254982613,0.002453995291,0.07369880429,0.1675409086
788,0.004254429517,0.04128729592,0.002453995291,0.07363228546,0.1620213269
789,0.004254429517,0.03861298729,0.002453995291,0.07356582667,0.1668970443
790,0.004254429517,0.05060396997,0.002453995291,0.07349942786,0.1669054141
791,0.004254429517,0.04583976622,0.002453995291,0.07343308898,0.1612536762
792,0.004254429517,0.04857948954,0.002453995291,0.07336680997,0.1605858808
793,0.004254429517,0.04994862376,0.002453995291,0.07330059079,0.1634426157
794,0.004254429517,0.04466923779,0.002453995291,0.07323443137,0.1607738513
795,0.004254429517,0.04639054332,0.002453995291,0.07316833167,0.1657753017
796,0.004254429517,0.04303320431,0.002453995291,0.07310229163,0.1662845986
797,0.004254429517,0.03773970417,0.002453995291,0.0730363112,0.1564119158
798,0.004254429517,0.03778957112,0.002453995291,0.07297039032,0.150230392
799,0.004254429517,0.03487534769,0.002453995291,0.07290452893,0.1418089606
800,0.004254429517,0.03720835891,0.002453995291,0.07283872699,0.1448694058
801,0.004254429517,0.0299214727,0.002453995291,0.07277298445,0.1350798574
802,0.004254429517,0.02680910592,0.002453995291,0.07270730124,0.1262300789
803,0.004254429517,0.03154581469,0.002453995291,0.07264167731,0.1184299831
804,0.004254429517,0.02611679183,0.002453995291,0.07257611262,0.112123396
805,0.004254429517,0.02801226321,0.002453995291,0.0725106071,0.1126193451
806,0.004254429517,0.02950379209,0.002453995291,0.07244516071,0.1138263423
807,0.004254429517,0.02892613304,0.002453995291,0.07237977338,0.1130954401
808,0.004254429517,0.02782679628,0.002453995291,0.07231444508,0.1177340841
809,0.004254429517,0.03251275534,0.002453995291,0.07224917573,0.1192335896
810,0.004254429517,0.02891577691,0.002453995291,0.0721839653,0.1228673413
811,0.004254429517,0.03290989188,0.002453995291,0.07211881373,0.1222067513
812,0.004254429517,0.03474424019,0.002453995291,0.07205372096,0.1229178015
813,0.004254429517,0.02952874492,0.002453995291,0.07198868694,0.1228177573
814,0.004254429517,0.03023892974,0.002453995291,0.07192371162,0.1161988358
815,0.004254429517,0.03153810506,0.002453995291,0.07185879494,0.1210565443
816,0.004254429517,0.03466555272,0.002453995291,0.07179393686,0.1208115818
817,0.004254429517,0.03327733808,0.002453995291,0.07172913732,0.1198898577
818,0.004254429517,0.03283026133,0.002453995291,0.07166439626,0.1224500263
819,0.004254429517,0.03216839469,0.002453995291,0.07159971364,0.1253463603
820,0.004254429517,0.0348374247,0.002453995291,0.07153508939,0.1253831269
821,0.004254429517,0.03172092368,0.002453995291,0.07147052348,0.124199427
822,0.004254429517,0.03415562206,0.002453995291,0.07140601584,0.1276704941
823,0.004254429517,0.03033283262,0.002453995291,0.07134156643,0.129002814
824,0.004254429517,0.03512394952,0.002453995291,0.07127717518,0.1342563848
825,0.004227411213,0.03059835088,0.002510309997,0.07121284205,0.1356905064
826,0.004227411213,0.03654776662,0.002510309997,0.07114856699,0.1350551324
827,0.004227411213,0.03836282851,0.002510309997,0.07108434995,0.1358658557
828,0.004227411213,0.03728272318,0.002510309997,0.07102019086,0.1377468384
829,0.004227411213,0.03552151039,0.002510309997,0.07095608968,0.1407107501
830,0.004227411213,0.03526876745,0.002510309997,0.07089204636,0.1386238316
831,0.004227411213,0.03831840731,0.002510309997,0.07082806084,0.1377029607
832,0.004227411213,0.03450567396,0.002510309997,0.07076413307,0.1375499525
833,0.004227411213,0.04131683366,0.002510309997,0.07070026301,0.1380019483
834,0.004227411213,0.0379782222,0.002510309997,0.07063645059,0.134537311
835,0.004200474373,0.034585041,0.002462007171,0.07057269576,0.1326853081
836,0.004200474373,0.03750206961,0.002462007171,0.07050899848,0.1272519888
837,0.004200474373,0.02902551491,0.002462007171,0.0704453587,0.1260153788
838,0.004200474373,0.03145718117,0.002462007171,0.07038177635,0.1209213965
839,0.004200474373,0.02756988859,0.002462007171,0.07031825139,0.1198110442
840,0.004200474373,0.02796025611,0.002462007171,0.07025478376,0.1211603929
841,0.004200474373,0.02924523273,0.002462007171,0.07019137342,0.1215145968
842,0.004200474373,0.02981392362,0.002462007171,0.07012802032,0.1208136828
843,0.004200474373,0.03009955916,0.002462007171,0.07006472439,0.1209488019
844,0.004200474373,0.03033460877,0.002462007171,0.07000148559,0.1224635161
845,0.004200474373,0.03333394257,0.002462007171,0.06993830387,0.1253173973
846,0.004200474373,0.03578161484,0.002462007171,0.06987517918,0.1268442277
847,0.004200474373,0.03415798006,0.002462007171,0.06981211146,0.130560417
848,0.004200474373,0.03661138178,0.002462007171,0.06974910067,0.1344993466
849,0.004200474373,0.03416233101,0.002462007171,0.06968614675,0.1389770306
850,0.004200474373,0.03462482782,0.002462007171,0.06962324965,0.1400503638
851,0.004155373682,0.03304438144,0.002511106251,0.06956040931,0.139718496
852,0.004155373682,0.03451188311,0.002511106251,0.0694976257,0.1380849161
853,0.004155373682,0.03590311277,0.002511106251,0.06943489875,0.1388166807
854,0.004155373682,0.03351806056,0.002511106251,0.06937222842,0.1362459348
855,0.004155373682,0.02852605531,0.002511106251,0.06930961466,0.1317084279
856,0.004155373682,0.0312536255,0.002511106251,0.06924705741,0.132886533
857,0.004081412893,0.03498589994,0.002428519492,0.06918455662,0.1295555086
858,0.004081412893,0.03131998653,0.002428519492,0.06912211224,0.12916195
859,0.004081412893,0.02846574332,0.002428519492,0.06905972422,0.1315803088
860,0.004026981326,0.03112982254,0.002420604598,0.06899739252,0.1279142118
861,0.004026981326,0.03076759124,0.002420604598,0.06893511707,0.1244830393
862,0.004026981326,0.02810715081,0.002420604598,0.06887289783,0.1248956988
863,0.004026981326,0.02812029247,0.002420604598,0.06881073475,0.1169350001
864,0.004026981326,0.02605025946,0.002420604598,0.06874862777,0.1127990368
865,0.004026981326,0.02244665626,0.002420604598,0.06868657685,0.1118364079
866,0.004026981326,0.02600252838,0.002420604598,0.06862458194,0.1158092101
867,0.004026981326,0.02849632115,0.002420604598,0.06856264298,0.1166799311
868,0.004026981326,0.02603034603,0.002420604598,0.06850075993,0.1178774352
869,0.004026981326,0.03088719087,0.002420604598,0.06843893273,0.122101706
870,0.004026981326,0.03551512038,0.002420604598,0.06837716134,0.1247492854
871,0.004026981326,0.03291523184,0.002420604598,0.0683154457,0.1222377159
872,0.004026981326,0.03584236977,0.002420604598,0.06825378576,0.1266684568
873,0.004026981326,0.03453716125,0.002420604598,0.06819218147,0.1261217202
874,0.004026981326,0.03456076504,0.002420604598,0.06813063279,0.1258493415
875,0.004026981326,0.0359390288,0.002420604598,0.06806913966,0.1261220656
876,0.004026981326,0.03675789627,0.002420604598,0.06800770203,0.1263908695
877,0.004026981326,0.04016965223,0.002420604598,0.06794631986,0.1273593705
878,0.004026981326,0.03553636915,0.002420604598,0.06788499308,0.1257319975
879,0.004026981326,0.03392958556,0.002420604598,0.06782372166,0.1280998744
880,0.004026981326,0.03785808195,0.002420604598,0.06776250554,0.1274416165
881,0.004026981326,0.03142347876,0.002420604598,0.06770134467,0.1327690488
882,0.004026981326,0.03151855986,0.002420604598,0.06764023901,0.1349676759
883,0.004026981326,0.0323670977,0.002420604598,0.0675791885,0.1359495928
884,0.004026981326,0.03790740279,0.002420604598,0.06751819309,0.1403716288
885,0.004026981326,0.04307563952,0.002420604598,0.06745725273,0.1434334955
886,0.004026981326,0.04246238882,0.002420604598,0.06739636738,0.1452390781
887,0.004026981326,0.03954519677,0.002420604598,0.06733553698,0.1510479595
888,0.004026981326,0.04226371048,0.002420604598,0.06727476148,0.1546106416
889,0.004026981326,0.04078829533,0.002420604598,0.06721404084,0.1554183623
890,0.004026981326,0.04049182041,0.002420604598,0.06715337501,0.15492556
891,0.004026981326,0.04238175499,0.002420604598,0.06709276393,0.1513302111
892,0.004026981326,0.03812298088,0.002420604598,0.06703220755,0.1488971357
893,0.004026981326,0.03692408995,0.002420604598,0.06697170583,0.1461779813
894,0.004026981326,0.03239819295,0.002420604598,0.06691125872,0.1424602368
895,0.004026981326,0.03046665842,0.002420604598,0.06685086617,0.1383363405
896,0.004026981326,0.03610765179,0.002420604598,0.06679052813,0.1368565755
897,0.004026981326,0.03910963678,0.002420604598,0.06673024455,0.1355917262
898,0.004026981326,0.03512728832,0.002420604598,0.06667001537,0.1342434311
899,0.004026981326,0.03666328997,0.002420604598,0.06660984056,0.137059472
900,0.004026981326,0.03725123833,0.002420604598,0.06654972007,0.1424406128
901,0.004026981326,0.03502470723,0.002420604598,0.06648965383,0.1458036595
902,0.004026981326,0.04112547166,0.002420604598,0.06642964181,0.1485613968
903,0.004026981326,0.03618225502,0.002420604598,0.06636968395,0.1510693185
904,0.004026981326,0.03681843018,0.002420604598,0.06630978021,0.1550529287
905,0.004026981326,0.03434803632,0.002420604598,0.06624993054,0.1571612376
906,0.004026981326,0.03874600699,0.002420604598,0.06619013489,0.1582404292
907,0.004026981326,0.03204726189,0.002420604598,0.06613039321,0.1562617212
908,0.003852909844,0.03818662127,0.002385844794,0.06607070545,0.1600177434
909,0.003852909844,0.04348796418,0.002385844794,0.06601107156,0.1586764451
910,0.003852909844,0.03879293536,0.002385844794,0.0659514915,0.1585797761
911,0.003826411903,0.04021973475,0.002176114192,0.06589196521,0.1586459362
912,0.003826411903,0.04046875952,0.002176114192,0.06583249265,0.1532931725
913,0.003826411903,0.03217468888,0.002176114192,0.06577307377,0.1448828388
914,0.003826411903,0.02926851533,0.002176114192,0.06571370851,0.1380271022
915,0.003826411903,0.02679694015,0.002176114192,0.06565439684,0.1292330687
916,0.003826411903,0.02994096871,0.002176114192,0.06559513871,0.1300796061
917,0.003826411903,0.02800783999,0.002176114192,0.06553593405,0.1265129465
918,0.003731494977,0.02493138178,0.002581401709,0.06547678284,0.1250761226
919,0.003731494977,0.02871874941,0.002581401709,0.06541768501,0.1274413507
920,0.003731494977,0.0284057662,0.002581401709,0.06535864053,0.1250536327
921,0.003731494977,0.03057347698,0.002581401709,0.06529964933,0.125166395
922,0.003731494977,0.02904958657,0.002581401709,0.06524071138,0.1251984794
923,0.003731494977,0.03060084478,0.002581401709,0.06518182663,0.1262273024
924,0.003731494977,0.02821511114,0.002581401709,0.06512299502,0.1294866842
925,0.003731494977,0.02995354457,0.002581401709,0.06506421651,0.1334175667
926,0.003731494977,0.034166425,0.002581401709,0.06500549106,0.1338528592
927,0.003731494977,0.03294129134,0.002581401709,0.06494681861,0.1318820535
928,0.003731494977,0.03283241715,0.002581401709,0.06488819912,0.1318923179
929,0.003731494977,0.03916144288,0.002581401709,0.06482963253,0.1352489896
930,0.003731494977,0.03286652249,0.002581401709,0.06477111881,0.1393056693
931,0.003731494977,0.03824775811,0.002581401709,0.0647126579,0.1433121674
932,0.003731494977,0.03488124454,0.002581401709,0.06465424975,0.1461318163
933,0.003731494977,0.03581130466,0.002581401709,0.06459589432,0.144660307
934,0.003731494977,0.03470781721,0.002581401709,0.06453759157,0.1467546401
935,0.003731494977,0.04570984091,0.002581401709,0.06447934143,0.1542124056
936,0.003731494977,0.04473421586,0.002581401709,0.06442114387,0.1514377498
937,0.003731494977,0.03957023139,0.002581401709,0.06436299884,0.1500003805
938,0.003731494977,0.03415469898,0.002581401709,0.06430490629,0.1477163898
939,0.003731494977,0.04016704859,0.002581401709,0.06424686617,0.1444170626
940,0.003731494977,0.03117465794,0.002581401709,0.06418887844,0.1431497579
941,0.003731494977,0.03489256573,0.002581401709,0.06413094304,0.1403576122
942,0.003731494977,0.03278977331,0.002581401709,0.06407305994,0.1417692266
943,0.003731494977,0.0369890646,0.002581401709,0.06401522908,0.1444485477
944,0.003731494977,0.03673092429,0.002581401709,0.06395745042,0.143787613
945,0.003674808829,0.03503243246,0.002551829216,0.06389972391,0.1444676101
946,0.003674808829,0.03938457215,0.002551829216,0.0638420495,0.1448160144
947,0.003674808829,0.04145465752,0.002551829216,0.06378442714,0.1439740282
948,0.003674808829,0.03435053894,0.002551829216,0.0637268568,0.1429190478
949,0.003674808829,0.03306525849,0.002551829216,0.06366933841,0.1399544069
950,0.003674808829,0.0282284717,0.002551829216,0.06361187194,0.1329769656
951,0.003674808829,0.02937942382,0.002551829216,0.06355445734,0.1235115948
952,0.003674808829,0.02609318206,0.002551829216,0.06349709456,0.1235200865
953,0.003674808829,0.0258445523,0.002551829216,0.06343978355,0.1238134897
954,0.003674808829,0.02568825185,0.002551829216,0.06338252428,0.1223750428
955,0.003674808829,0.02904493772,0.002551829216,0.06332531668,0.1221499097
956,0.003674808829,0.02677034692,0.002551829216,0.06326816071,0.1243868882
957,0.003674808829,0.0266371199,0.002551829216,0.06321105634,0.1250804548
958,0.003674808829,0.02628352769,0.002551829216,0.0631540035,0.1245450719
959,0.003674808829,0.02649753638,0.002551829216,0.06309700216,0.1222581685
960,0.003674808829,0.03179433057,0.002551829216,0.06304005227,0.1272871273
961,0.003674808829,0.0296287213,0.002551829216,0.06298315378,0.1277687039
962,0.003674808829,0.03127305488,0.002551829216,0.06292630665,0.1296115482
963,0.003674808829,0.02962575665,0.002551829216,0.06286951082,0.1287619726
964,0.003674808829,0.03048622776,0.002551829216,0.06281276626,0.129231388
965,0.003674808829,0.03326943087,0.002551829216,0.06275607291,0.1277734793
966,0.003674808829,0.03110574007,0.002551829216,0.06269943073,0.1285124536
967,0.003674808829,0.03028620919,0.002551829216,0.06264283968,0.129444017
968,0.003674808829,0.03464631547,0.002551829216,0.0625862997,0.1327835467
969,0.003674808829,0.03180853922,0.002551829216,0.06252981076,0.1352629979
970,0.003674808829,0.03279992358,0.002551829216,0.0624733728,0.1347412663
971,0.003674808829,0.03394396657,0.002551829216,0.06241698578,0.1363785638
972,0.003674808829,0.0335158371,0.002551829216,0.06236064966,0.1370403538
973,0.003674808829,0.03310457873,0.002551829216,0.06230436438,0.1381688655
974,0.003674808829,0.03724354669,0.002551829216,0.0622481299,0.1423372069
975,0.003674808829,0.0359065374,0.002551829216,0.06219194619,0.1423326077
976,0.003674808829,0.03321074287,0.002551829216,0.06213581318,0.1359436445
977,0.003674808829,0.03704494168,0.002551829216,0.06207973083,0.1321247905
978,0.003674808829,0.03519078795,0.002551829216,0.0620236991,0.1274794749
979,0.003674808829,0.03435810726,0.002551829216,0.06196771795,0.1284796936
980,0.003674808829,0.03075364443,0.002551829216,0.06191178732,0.1298304713
981,0.003674808829,0.0339329257,0.002551829216,0.06185590718,0.1309642167
982,0.003674808829,0.03392201432,0.002551829216,0.06180007747,0.129542403
983,0.003674808829,0.02957040677,0.002551829216,0.06174429815,0.131456474
984,0.003674808829,0.03198312049,0.002551829216,0.06168856918,0.1309896633
985,0.003674808829,0.03154084069,0.002551829216,0.06163289051,0.1314137179
986,0.003674808829,0.03364580504,0.002551829216,0.06157726209,0.1259244761
987,0.003674808829,0.03048498691,0.002551829216,0.06152168388,0.124201569
988,0.003674808829,0.02852535781,0.002551829216,0.06146615583,0.1227027472
989,0.003674808829,0.02583817605,0.002551829216,0.0614106779,0.1183919427
990,0.003674808829,0.02596515904,0.002551829216,0.06135525005,0.120405844
991,0.003674537378,0.02250074409,0.002750747889,0.06129987222,0.1166823264
992,0.003674537378,0.02160859187,0.002750747889,0.06124454438,0.1157250945
993,0.003674537378,0.02218155754,0.002750747889,0.06118926647,0.1096590141
994,0.003674537378,0.0221425967,0.002750747889,0.06113403846,0.102801122
995,0.003674537378,0.02463099889,0.002750747889,0.06107886029,0.1014680444
996,0.003674537378,0.02434426008,0.002750747889,0.06102373193,0.1001449565
997,0.003674537378,0.02545173397,0.002750747889,0.06096865332,0.1005381455
998,0.003674537378,0.0225516783,0.002750747889,0.06091362443,0.1034718058
999,0.003674537378,0.02570165854,0.002750747889,0.0608586452,0.1042466897
1000,0.003674537378,0.02570823186,0.002750747889,0.0608037156,0.1078711346
1001,0.003674537378,0.02415240296,0.002750747889,0.06074883557,0.1068505196
1002,0.003674537378,0.02600324298,0.002750747889,0.06069400508,0.1070285734
1003,0.003674537378,0.02710391101,0.002750747889,0.06063922408,0.1080546948
1004,0.003674537378,0.02773630269,0.002750747889,0.06058449252,0.1092769258
1005,0.003674537378,0.02861629573,0.002750747889,0.06052981036,0.1125834781
1006,0.003674537378,0.03376261201,0.002750747889,0.06047517756,0.1146391774
1007,0.003674537378,0.030417434,0.002750747889,0.06042059406,0.113266777
1008,0.003606625964,0.03109041242,0.00274224803,0.06036605984,0.1161741431
1009,0.003606625964,0.02842615591,0.00274224803,0.06031157483,0.1162234137
1010,0.003606625964,0.02950952517,0.00274224803,0.060257139,0.1153231292
1011,0.003606625964,0.02770488857,0.00274224803,0.0602027523,0.1161827678
1012,0.003606625964,0.02637566004,0.00274224803,0.06014841469,0.1120577092
1013,0.003606625964,0.02799427912,0.00274224803,0.06009412613,0.1089724345
1014,0.003606625964,0.0272453274,0.00274224803,0.06003988656,0.1073839205
1015,0.003606625964,0.02519026302,0.00274224803,0.05998569595,0.107083101
1016,0.003606625964,0.02851720818,0.00274224803,0.05993155425,0.1074140022
1017,0.003606625964,0.02770961876,0.00274224803,0.05987746142,0.1086295495
1018,0.003606625964,0.0268755754,0.00274224803,0.05982341741,0.1126467595
1019,0.003606625964,0.02588782462,0.00274224803,0.05976942218,0.1125954165
1020,0.003606625964,0.02601292639,0.00274224803,0.05971547569,0.1149999319
1021,0.003606625964,0.02564249829,0.00274224803,0.05966157788,0.1193975162
1022,0.003606625964,0.03223543252,0.00274224803,0.05960772872,0.1210068222
1023,0.003606625964,0.03326214406,0.00274224803,0.05955392817,0.1218393241
1024,0.003606625964,0.03241658292,0.00274224803,0.05950017617,0.1229994655
