gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
321,0.009004747269,0.7667331219,0.00793950552,0.1122554753,0.7417741851
322,0.009004747269,0.7613160717,0.00793950552,0.1121541561,0.7297985408
323,0.009004747269,0.5841609202,0.00793950552,0.1120529284,0.7149618282
324,0.009004747269,0.7168467728,0.00793950552,0.111951792,0.7048852905
325,0.009004747269,0.6937008057,0.00793950552,0.1118507469,0.7064279987
326,0.009004747269,0.6833900378,0.00793950552,0.111749793,0.7291701943
327,0.009004747269,0.6764530751,0.00793950552,0.1116489302,0.7318640234
328,0.009004747269,0.6698820855,0.00793950552,0.1115481585,0.757942306
329,0.009004747269,0.6458352481,0.00793950552,0.1114474777,0.7714331855
330,0.009004747269,0.7868862032,0.00793950552,0.1113468878,0.7720073467
331,0.009004747269,0.8485951827,0.00793950552,0.1112463887,0.7480680029
332,0.009004747269,0.8336269151,0.00793950552,0.1111459803,0.7651463244
333,0.009004747269,0.9280906262,0.00793950552,0.1110456625,0.7877266862
334,0.009004747269,0.729679322,0.00793950552,0.1109454352,0.7807063231
335,0.009004747269,0.9661428926,0.00793950552,0.1108452985,0.7940862126
336,0.009004747269,0.744705706,0.00793950552,0.1107452521,0.8092349294
337,0.009004747269,0.8008366165,0.00793950552,0.110645296,0.8157438298
338,0.009004747269,0.5198613533,0.00793950552,0.1105454301,0.8007016481
339,0.009004747269,0.6886241415,0.00793950552,0.1104456543,0.7998787256
340,0.009004747269,0.6998437933,0.00793950552,0.1103459687,0.7779782403
341,0.009004747269,0.7635134965,0.00793950552,0.1102463729,0.7558735239
342,0.009004747269,0.5538996597,0.00793950552,0.1101468671,0.7746073524
343,0.009004747269,0.6291547851,0.00793950552,0.1100474511,0.7814138669
344,0.009004747269,1.020229099,0.00793950552,0.1099481248,0.8101248275
345,0.009004747269,0.6703506638,0.00793950552,0.1098488882,0.8373458894
346,0.009004747269,0.814105032,0.00793950552,0.1097497411,0.8389217949
347,0.009004747269,0.7591213836,0.00793950552,0.1096506836,0.8573266702
348,0.009004747269,0.7426911641,0.00793950552,0.1095517154,0.8513236014
349,0.009004747269,0.6652220349,0.00793950552,0.1094528366,0.8154236927
350,0.009004747269,0.7214912667,0.00793950552,0.109354047,0.8077403381
351,0.009004747269,0.6615254712,0.00793950552,0.1092553465,0.8131236393
352,0.009004747269,0.8293874164,0.00793950552,0.1091567352,0.8141374174
353,0.009004747269,0.9940817773,0.00793950552,0.1090582129,0.8068093982
354,0.009004747269,0.8682661661,0.00793950552,0.1089597794,0.796443666
355,0.009004747269,0.8833672469,0.00793950552,0.1088614349,0.7990479574
356,0.009004747269,0.8255641052,0.00793950552,0.1087631791,0.7781593118
357,0.009004747269,0.6796384004,0.00793950552,0.1086650119,0.7574147639
358,0.009004747269,0.6486401346,0.00793950552,0.1085669334,0.7697148265
359,0.009004747269,0.5889409866,0.00793950552,0.1084689434,0.7598279022
360,0.009004747269,0.5227806123,0.00793950552,0.1083710419,0.75227545
361,0.009004747269,0.6374529223,0.00793950552,0.1082732287,0.7728907377
362,0.009004747269,0.6205233298,0.00793950552,0.1081755038,0.769123326
363,0.009004747269,0.7553921997,0.00793950552,0.1080778671,0.7577492819
364,0.009004747269,0.6032733039,0.00793950552,0.1079803185,0.7707053187
365,0.008557471384,0.6416561373,0.007583429862,0.107882858,0.7727158257
366,0.008557471384,0.7274660961,0.007583429862,0.1077854854,0.783537099
367,0.008557471384,0.6634994619,0.007583429862,0.1076882007,0.7923445984
368,0.008557471384,0.7275353166,0.007583429862,0.1075910038,0.8064775697
369,0.008557471384,0.778406271,0.007583429862,0.1074938947,0.8256409385
370,0.008557471384,0.8000561515,0.007583429862,0.1073968732,0.8304392576
371,0.008557471384,0.556470547,0.007583429862,0.1072999393,0.8280009897
372,0.008557471384,0.6703259792,0.007583429862,0.1072030928,0.8442626631
373,0.008163224025,0.6749537808,0.006639382508,0.1071063338,0.8412563217
374,0.008163224025,0.6623447685,0.006639382508,0.1070096621,0.8564364123
375,0.008163224025,0.5230471458,0.006639382508,0.1069130777,0.8402995985
376,0.008163224025,0.6199115164,0.006639382508,0.1068165804,0.8258376458
377,0.008163224025,0.4908622728,0.006639382508,0.1067201702,0.8216525653
378,0.008163224025,0.5583889875,0.006639382508,0.1066238471,0.8081280265
379,0.008163224025,0.4824005926,0.006639382508,0.1065276108,0.8190083378
380,0.008163224025,0.5291539159,0.006639382508,0.1064314615,0.8218827046
381,0.008163224025,0.5475518082,0.006639382508,0.1063353989,0.8217512534
