epoch,train_loss,val_loss,train_rmse,val_rmse,val_mae,train_r2,val_r2,lr
200,0.001804565079510212,0.0013354370603337884,0.042396474436867816,0.03653978338403128,0.02523555835623432,0.9267612022207391,0.9384243940190068,0.0025
201,0.0018023618031293154,0.001332462765276432,0.04236666272814657,0.03649880933462243,0.02521013032867651,0.9268641638985534,0.9385624127535791,0.0025
202,0.0017999641131609678,0.0013318478595465422,0.04233629601285567,0.03649029110945039,0.025200790409483323,0.9269689679612512,0.9385910864633425,0.0025
203,0.0017974433721974492,0.0013348726788535714,0.04230493561963954,0.036531914658577434,0.0252206336104688,0.9270771226105745,0.9384509113829959,0.0025
204,0.0017946973675861955,0.0013380171731114388,0.042273464311078444,0.036575160108730784,0.025248813314325342,0.927185579210571,0.9383051049831926,0.0025
205,0.0017919251695275307,0.0013347141211852431,0.04225345935620015,0.036529818749246074,0.025234301941779703,0.9272544784391095,0.9384579735701186,0.0025
206,0.0017903102561831474,0.0013347839703783393,0.04222703436126716,0.03653087179474679,0.025233066110224002,0.9273454389887046,0.9384544253735853,0.0025
207,0.0017880277009680867,0.0013367963256314397,0.04219292149177713,0.03655863104098526,0.025232522164239126,0.9274627787210348,0.938360854769178,0.0025
208,0.0017850325675681233,0.0013358228607103229,0.0421602497987307,0.03654532001645669,0.025208517143974027,0.9275750722614693,0.938405732314207,0.0025
209,0.0017822732916101813,0.0013302535517141223,0.0421325920105185,0.03646871603927085,0.025158639634177665,0.9276700648805969,0.9386636816606688,0.0025
210,0.001780104823410511,0.001326502999290824,0.04210497967804049,0.03641703285523683,0.025122071970202765,0.9277648391952987,0.9388374091884288,0.0025
211,0.0017778892070055008,0.0013283060397952795,0.04207587498043772,0.03644195382967951,0.025128808795898763,0.9278646685219414,0.9387536707410379,0.0025
212,0.0017753592692315578,0.0013321158476173878,0.042046490521419386,0.0364944818021737,0.025159412489554864,0.9279653874038024,0.9385769807570519,0.0025
213,0.0017727455124258995,0.0013327380875125527,0.04201393175896055,0.03650307347527913,0.025175330221145955,0.9280769044291519,0.9385480564596712,0.0025
214,0.0017699776217341423,0.0013276056852191687,0.04199190379678892,0.03643237932087655,0.025150098588748625,0.9281523034138133,0.9387858493935636,0.0025
215,0.0017682925099506974,0.0013288372429087758,0.04197824741331187,0.036449389620998855,0.02515577303669332,0.9281990276659097,0.9387286742006165,0.00125
216,0.0017670912202447653,0.0013325795298442245,0.04196198811811843,0.03650096686950031,0.02517277272059763,0.928254637758625,0.9385551490834757,0.00125
217,0.0017655884148553014,0.0013336424017325044,0.04194362110550214,0.03651562282317841,0.025174868531398633,0.9283174307595984,0.9385057962165203,0.00125
218,0.001764010637998581,0.0013304147869348526,0.041928762626437986,0.03647123302260297,0.025142980260848997,0.9283682086977977,0.9386552147972728,0.00125
219,0.0017628312343731523,0.0013253155630081892,0.04191467159656318,0.03640096479655273,0.025102206042266404,0.9284163473042755,0.9388913700530014,0.00125
220,0.0017617933917790651,0.0013235908700153232,0.04190074825892219,0.0363771996939918,0.02508491512074642,0.9284638971376636,0.9389711360042561,0.00125
221,0.0017606548499315977,0.0013255481608211994,0.04188544915087647,0.03640429945657881,0.02509298661879395,0.9285161271720959,0.9388801733256308,0.00125
222,0.0017592690419405699,0.0013292127987369895,0.04187131142483937,0.03645489532596125,0.02512070334647199,0.9285643753762736,0.9387101626521998,0.00125
223,0.0017579486593604088,0.0013315107207745314,0.041862576694479174,0.03648658772132351,0.025141565829764165,0.9285941764890169,0.9386035505733246,0.00125
224,0.0017571503994986415,0.0013290614588186145,0.04184740017832808,0.036452911100928,0.02512690180071824,0.9286459408706197,0.938716834432151,0.00125
225,0.0017559094121679664,0.0013266829773783684,0.04183015230767199,0.03642015731869814,0.025113483112414788,0.9287047474847904,0.9388269136338436,0.00125
226,0.001754500437527895,0.0013264268636703491,0.04181615098697474,0.03641665366258788,0.02511372517588224,0.9287524671595713,0.93883868289374,0.00125
227,0.001753321965225041,0.0013280261773616076,0.04180352814377919,0.036438732397762824,0.02512045034833949,0.9287954749770374,0.9387644984897463,0.00125
228,0.0017522218404337764,0.0013301785802468657,0.041790606687533996,0.03646840236039851,0.02513242187692107,0.9288394867626127,0.9386647368019799,0.00125
229,0.0017510895850136876,0.0013310752110555768,0.04177695437180282,0.03648075732515851,0.025135672536194066,0.9288859731471705,0.9386231707704967,0.00125
230,0.0017499246168881655,0.0013279325794428587,0.04175999922085737,0.03643749040317878,0.0251055594785951,0.9289436846008416,0.9387686727768353,0.00125
231,0.0017485625576227903,0.0013255925150588155,0.04174386881063401,0.03640524328572829,0.02508664837235924,0.9289985670805232,0.9388770040614127,0.00125
232,0.00174725241959095,0.0013256021775305271,0.041729493039206346,0.036405416830699325,0.025085526604368358,0.9290474616676876,0.9388764213094305,0.00125
233,0.0017460343660786748,0.001328032580204308,0.041716228184004375,0.03643898829970425,0.025104304198247235,0.9290925628893697,0.9387636383973273,0.00125
234,0.0017448534490540624,0.0013307922054082155,0.04170125261770392,0.03647705299340477,0.025130321840096892,0.9291434633888492,0.9386356347987033,0.00125
235,0.0017435243353247643,0.0013294529635459185,0.041688359773978306,0.03645866973055376,0.025119290478304305,0.9291872702759549,0.9386974705505134,0.00125
236,0.0017424518009647727,0.0013248964678496122,0.04167493019470814,0.03639589915295888,0.025077985115967892,0.9292328864621567,0.938908376909956,0.00125
237,0.0017414052272215486,0.0013225185684859753,0.04166136532437544,0.036363105609309644,0.025054336222735066,0.9292789472707448,0.9390184172329243,0.00125
238,0.0017403076635673642,0.0013231356861069798,0.04164578404736463,0.036371667364997494,0.02504833779526031,0.929331836476157,0.9389896974153984,0.00125
239,0.0017389804124832153,0.0013254083460196853,0.04163062838150913,0.0364030601999488,0.025061743909015242,0.929383262002894,0.9388843344748553,0.00125
240,0.0017376593314111233,0.0013267120812088251,0.041615347635766936,0.03642104773677397,0.02506793507348479,0.9294350929946432,0.9388239224173462,0.00125
241,0.0017363533843308687,0.001326200203038752,0.04160655517649635,0.03641399478734994,0.02506308265506552,0.9294649076453946,0.9388476136635142,0.000625
242,0.001735628000460565,0.0013251003110781312,0.0415991521603859,0.03639882872122759,0.0250549378304406,0.9294900059006098,0.9388985417753645,0.000625
243,0.0017350299749523401,0.0013240486150607467,0.041590914344111024,0.03638431817332732,0.025047995818971044,0.9295179291074308,0.9389472487772621,0.000625
244,0.0017343625659123063,0.0013234431389719248,0.04158376300904376,0.03637595886978269,0.02504472142280194,0.9295421650531689,0.9389752993153977,0.000625
245,0.0017337769968435168,0.001323641394264996,0.04157635064852511,0.0363786979623839,0.025048122318037293,0.9295672812182072,0.9389661087068433,0.000625
246,0.0017331534763798118,0.0013248297618702054,0.04156955525278222,0.03639510299861963,0.025059961129801907,0.9295903029157021,0.9389110496192429,0.000625
247,0.0017325598746538162,0.0013263975270092487,0.0415626561509031,0.03641672955342617,0.025074045407195055,0.9296136721031067,0.9388384279780354,0.000625
248,0.0017319507896900177,0.0013266656314954162,0.041555349768273665,0.036420431234493233,0.025074723570833273,0.9296384166352849,0.9388259934655173,0.000625
249,0.0017313342541456223,0.0013256046222522855,0.0415472237130997,0.0364058033728287,0.02506228335249098,0.9296659320434497,0.9388751233177716,0.000625
250,0.0017306758090853691,0.0013238528044894338,0.04153951124169916,0.03638163827802152,0.025042738603539772,0.929692042049909,0.9389562421548528,0.000625
251,0.0017300647450610995,0.0013228735188022256,0.04153199634612812,0.036368133223033956,0.025030125145798277,0.9297174785152691,0.9390015532697276,0.000625
252,0.0017294544959440827,0.0013229652540758252,0.04152507366575447,0.03636941327215837,0.02502775189467231,0.92974090637454,0.9389972592697052,0.000625
253,0.0017288700910285115,0.0013236189261078835,0.04151801388236822,0.03637845526538443,0.0250308318253277,0.9297647941981525,0.938966923067648,0.000625
254,0.001728262403048575,0.0013243744615465403,0.04151092303315988,0.036388893240339816,0.025035452257323777,0.929788783049156,0.9389318939209154,0.000625
255,0.0017276507569476962,0.0013236504746600986,0.041502760063905506,0.03637891994461261,0.02502731365044957,0.9298163938855946,0.9389653638489286,0.000625
256,0.0017269786912947893,0.001322897500358522,0.04149606214713698,0.03636854024397824,0.025019744718183887,0.9298390451993545,0.9390001879104353,0.000625
257,0.0017264294438064098,0.0013225486036390066,0.04148843225955474,0.036363737794681175,0.0250165415045402,0.9298648438392924,0.9390162968419935,0.000625
258,0.0017257947474718094,0.0013226821320131421,0.04148046195100983,0.036365595047975624,0.025018021543615324,0.9298917884650398,0.9390100672801904,0.000625
259,0.0017251226818189025,0.0013230186887085438,0.04147347034558793,0.03637025157154468,0.025021120127522858,0.9299154202000501,0.9389944470632451,0.000625
260,0.0017245291965082288,0.0013234226498752832,0.0414660789052568,0.03637583488061985,0.025024381659380136,0.9299403990515362,0.9389757153258007,0.000625
261,0.0017239024164155126,0.0013237412786111236,0.0414585193089253,0.03638023366576402,0.025026368123530655,0.9299659415691369,0.9389609555850008,0.000625
262,0.001723265158943832,0.001322740106843412,0.04145020310975956,0.03636641665049076,0.025015409230694667,0.9299940351322563,0.9390073113759841,0.000625
